questionTimestamp,questionEventType,questionText,questionAnswer,questionPosition,questionID,eventSource,Timestamp,validLeft,validRight,leftPupilValidity,rightPupilValidity,leftPupilDiameter,rightPupilDiameter,snapshotId,currentQuestion,clickTimestamp,clickedElement,leftX,leftY,rightX,rightY,x,y,leftDistance,rightDistance,tabName,element
,,,,,,eye-tracker,2863775.12,1,1,0,0,,,0,1,,,699.6238,586.7029,674.4065,523.043,687.0152,554.8729,62.6234,63.5994,cca_main.bpmn,Activity_1e5lryq
,,,,,,eye-tracker,2863783.451,1,1,1,1,2.2793,2.3132,0,1,,,660.5497,548.7361,672.6327,525.5607,666.5912,537.1484,62.8335,63.7062,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2863791.787,1,1,0,0,,,0,1,,,654.1576,542.3183,669.4829,528.705,661.8202,535.5116,63.0485,63.8059,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2863800.121,1,1,0,0,,,0,1,,,667.2906,562.2673,661.2984,540.9626,664.2945,551.615,63.2686,63.9028,cca_main.bpmn,Activity_1e5lryq
,,,,,,eye-tracker,2863808.448,1,1,1,1,2.2615,2.317,0,1,,,656.4454,549.0739,656.0845,529.5773,656.2649,539.3256,63.4975,63.9874,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2863816.783,1,1,0,0,,,0,1,,,640.7043,529.5629,654.9113,520.5662,647.8078,525.0646,63.7169,64.0517,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2863825.116,1,1,0,0,,,0,1,,,658.1817,536.1609,646.1948,519.5069,652.1882,527.8339,63.9217,64.114,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2863833.447,1,1,1,1,2.2317,2.3582,0,1,,,646.9633,517.8248,665.9699,507.7221,656.4666,512.7735,64.1158,64.1692,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2863841.78,1,1,0,0,,,0,1,,,644.358,494.3187,674.646,482.1427,659.502,488.2307,64.2668,64.2083,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2863850.214,1,1,0,0,,,0,1,,,643.0754,484.9405,671.3659,435.3404,657.2207,460.1404,64.6456,64.3405,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,2863858.445,1,1,1,1,2.3113,2.3578,0,1,,,640.5968,258.9414,673.7261,323.2482,657.1614,291.0948,64.7972,64.4024,cca_main.bpmn,main
,,,,,,eye-tracker,2863866.815,1,1,0,0,,,0,1,,,637.2858,226.7628,673.2119,220.4824,655.2488,223.6226,64.8584,64.4061,cca_main.bpmn,
,,,,,,eye-tracker,2863875.109,1,1,0,0,,,0,1,,,632.0968,165.9193,654.1635,152.8439,643.1301,159.3816,64.8933,64.3971,cca_main.bpmn,
,,,,,,eye-tracker,2863883.444,1,1,1,1,2.2848,2.3914,0,1,,,630.6555,105.5403,640.9317,95.8771,635.7936,100.7087,64.9234,64.3962,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863891.775,1,1,0,0,,,0,1,,,634.8723,112.1626,645.5672,100.6362,640.2197,106.3994,64.917,64.4029,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863900.108,1,1,0,0,,,0,1,,,637.4939,104.1429,643.0649,100.7583,640.2794,102.4506,64.9235,64.4191,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863908.444,1,1,1,1,2.3276,2.4033,0,1,,,642.975,100.0697,639.888,95.7505,641.4315,97.9101,64.9389,64.4199,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863916.863,1,1,0,0,,,0,1,,,641.5308,96.9034,640.2739,87.8194,640.9024,92.3614,64.9434,64.3586,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863925.104,1,1,0,0,,,0,1,,,645.9525,105.2045,641.0291,91.0365,643.4908,98.1205,64.8996,64.3561,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863933.436,1,1,1,1,2.212,2.3517,0,1,,,644.2684,112.7667,639.2841,99.3703,641.7763,106.0685,64.7733,64.3617,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863941.804,1,1,0,0,,,0,1,,,646.1224,121.5588,634.5071,106.4819,640.3148,114.0203,64.7582,64.357,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863950.147,1,1,0,0,,,0,1,,,646.1224,121.5588,637.4436,100.6209,641.783,111.0898,64.7429,64.3672,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863958.539,1,1,1,1,2.1885,2.3692,0,1,,,633.4307,123.5016,642.0367,104.2538,637.7337,113.8777,64.7282,64.3811,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863966.766,0,1,0,0,,,0,1,,,,,646.171,99.438,646.171,99.438,,64.3886,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863975.234,0,1,0,0,,,0,1,,,,,645.1223,105.7253,645.1223,105.7253,,64.4034,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863983.431,1,1,1,1,2.2308,2.3629,0,1,,,646.8262,120.8911,642.1399,100.6516,644.4831,110.7714,64.6881,64.4181,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2863991.763,1,1,0,0,,,0,1,,,651.3479,120.1968,645.8229,100.1833,648.5854,110.19,64.6694,64.424,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2864000.097,1,1,0,0,,,0,1,,,651.3265,120.1873,642.0634,97.3845,646.695,108.7859,64.6571,64.4387,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2864008.431,1,1,1,1,2.2633,2.3713,0,1,,,651.4906,115.061,648.073,90.5521,649.7818,102.8065,64.6477,64.4573,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2864016.759,1,1,0,0,,,0,1,,,653.6262,114.8098,639.9105,81.665,646.7683,98.2374,64.6254,64.466,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2864025.179,1,1,0,0,,,0,1,,,654.611,120.8121,640.0626,81.691,647.3368,101.2515,64.6071,64.4824,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2864033.424,1,1,1,1,2.2436,2.3378,0,1,,,653.1999,117.6262,636.7958,86.5784,644.9978,102.1023,64.5925,64.4997,cca_main.bpmn,answer_area_for_questionID_1
,,,,,,eye-tracker,2864041.871,1,1,0,0,,,0,1,,,605.6379,92.1681,596.5112,53.3594,601.0745,72.7637,64.5729,64.5056,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864050.088,1,1,0,0,,,0,1,,,568.0029,73.3213,553.5562,41.8587,560.7796,57.59,64.5611,64.5178,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864058.523,0,1,0,1,,2.3948,0,1,,,,,533.3586,48.214,533.3586,48.214,,64.5296,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864066.754,1,1,0,0,,,0,1,,,565.29,80.9554,532.9706,60.1395,549.1303,70.5475,64.5404,64.5323,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864075.088,1,1,0,0,,,0,1,,,567.8555,81.6016,542.8762,56.207,555.3659,68.9043,64.5343,64.5426,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864083.419,1,1,1,1,2.2066,2.3345,0,1,,,539.5249,49.4113,541.4928,48.4811,540.5088,48.9462,64.5334,64.553,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864091.861,1,1,0,0,,,0,1,,,543.793,49.8884,535.2131,34.1132,539.503,42.0008,64.5241,64.5539,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864100.187,1,1,0,0,,,0,1,,,540.3891,54.1139,539.0606,44.1911,539.7249,49.1525,64.5208,64.563,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864108.417,0,1,0,1,,2.3579,0,1,,,,,542.7306,43.56,542.7306,43.56,,64.5815,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864116.856,1,1,0,0,,,0,1,,,541.6306,66.0033,538.722,43.8299,540.1763,54.9166,64.5104,64.598,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864125.08,1,1,0,0,,,0,1,,,540.6355,63.5278,536.4062,33.6112,538.5209,48.5695,64.5018,64.6277,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864133.413,0,1,0,1,,2.3472,0,1,,,,,534.5636,25.4487,534.5636,25.4487,,64.6624,cca_main.bpmn,
,,,,,,eye-tracker,2864141.746,1,1,0,0,,,0,1,,,550.4196,71.6507,536.9104,31.7957,543.665,51.7232,64.4806,64.6909,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864150.198,1,1,0,0,,,0,1,,,553.6569,76.8631,533.3842,36.1218,543.5206,56.4924,64.4676,64.725,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864158.46,1,1,1,1,2.2261,2.3403,0,1,,,548.1985,70.8507,533.3299,36.9466,540.7642,53.8986,64.4366,64.7595,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864166.743,1,1,0,0,,,0,1,,,542.0714,67.293,538.5766,31.2154,540.324,49.2542,64.3989,64.7827,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864175.077,1,1,0,0,,,0,1,,,547.3513,64.8411,533.3372,32.1108,540.3443,48.476,64.3682,64.8111,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864183.411,1,1,1,1,2.2271,2.4129,0,1,,,544.5803,60.0553,531.8774,33.9794,538.2289,47.0174,64.348,64.8386,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864191.741,1,1,0,0,,,0,1,,,544.4622,61.6249,530.2762,16.2893,537.3692,38.9571,64.3186,64.8541,cca_main.bpmn,
,,,,,,eye-tracker,2864200.074,1,1,0,0,,,0,1,,,536.8509,66.1582,527.208,12.7879,532.0294,39.473,64.2972,64.87,cca_main.bpmn,
,,,,,,eye-tracker,2864208.406,1,1,1,1,2.2179,2.4117,0,1,,,538.8103,68.698,522.1671,9.1139,530.4887,38.906,64.2805,64.8807,cca_main.bpmn,
,,,,,,eye-tracker,2864216.739,1,1,0,0,,,0,1,,,536.2198,64.7603,519.8553,25.0197,528.0375,44.89,64.2574,64.8782,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864225.186,1,1,0,0,,,0,1,,,538.7313,60.5909,520.6044,21.2523,529.6678,40.9216,64.2446,64.8799,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864233.402,1,1,1,1,2.2377,2.3649,0,1,,,542.5432,58.8423,526.3608,26.0272,534.452,42.4347,64.2367,64.8805,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864241.733,1,1,0,0,,,0,1,,,546.0826,55.5816,547.9203,4.0319,547.0015,29.8068,64.2213,64.8736,cca_main.bpmn,
,,,,,,eye-tracker,2864250.123,1,1,0,0,,,0,1,,,547.8726,54.7707,537.6364,13.0077,542.7545,33.8892,64.2235,64.8763,cca_main.bpmn,
,,,,,,eye-tracker,2864258.424,1,1,1,1,2.2417,2.3871,0,1,,,543.2676,53.4522,534.5692,14.5031,538.9184,33.9777,64.2264,64.8837,cca_main.bpmn,
,,,,,,eye-tracker,2864266.73,1,1,0,0,,,0,1,,,541.6045,53.2292,541.1608,6.4308,541.3826,29.83,64.2194,64.8857,cca_main.bpmn,
,,,,,,eye-tracker,2864275.064,1,1,0,0,,,0,1,,,538.1654,56.6721,531.1959,16.2979,534.6807,36.485,64.2139,64.8986,cca_main.bpmn,
,,,,,,eye-tracker,2864283.398,1,1,1,1,2.2667,2.4099,0,1,,,539.2279,60.0608,538.1301,8.6192,538.679,34.34,64.2098,64.9176,cca_main.bpmn,
,,,,,,eye-tracker,2864291.728,1,1,0,0,,,0,1,,,545.0988,56.3224,533.2598,7.0748,539.1793,31.6986,64.196,64.9306,cca_main.bpmn,
,,,,,,eye-tracker,2864300.171,1,1,0,0,,,0,1,,,546.3702,53.9885,533.9712,7.1423,540.1707,30.5654,64.187,64.9532,cca_main.bpmn,
,,,,,,eye-tracker,2864308.393,1,1,1,1,2.2272,2.4509,0,1,,,544.5986,54.4872,538.3114,8.4379,541.455,31.4626,64.1796,64.9785,cca_main.bpmn,
,,,,,,eye-tracker,2864316.728,1,1,0,0,,,0,1,,,541.4778,63.0866,537.7029,7.0624,539.5904,35.0745,64.1637,64.9947,cca_main.bpmn,
,,,,,,eye-tracker,2864325.161,1,1,0,0,,,0,1,,,542.4566,63.382,537.7584,7.1132,540.1075,35.2476,64.1556,65.0178,cca_main.bpmn,
,,,,,,eye-tracker,2864333.391,1,1,1,1,2.2478,2.4684,0,1,,,536.9574,62.9241,525.6519,6.7654,531.3046,34.8447,64.1514,65.0407,cca_main.bpmn,
,,,,,,eye-tracker,2864341.76,1,1,0,0,,,0,1,,,547.0675,66.7733,530.4019,15.1253,538.7347,40.9493,64.1393,65.0524,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864350.055,1,1,0,0,,,0,1,,,562.5119,67.5736,553.3327,15.5859,557.9223,41.5798,64.1344,65.0685,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864358.388,1,1,1,1,2.3262,2.4087,0,1,,,584.5798,62.4717,571.8194,13.1277,578.1996,37.7997,64.1346,65.0834,cca_main.bpmn,
,,,,,,eye-tracker,2864366.828,1,1,0,0,,,0,1,,,602.6586,60.2878,591.6878,2.6537,597.1732,31.4708,64.1279,65.0873,cca_main.bpmn,
,,,,,,eye-tracker,2864375.054,1,1,0,0,,,0,1,,,607.9589,59.6677,602.9751,3.772,605.467,31.7199,64.1312,65.0957,cca_main.bpmn,
,,,,,,eye-tracker,2864383.385,1,1,1,1,2.3323,2.3866,0,1,,,608.6818,56.6821,597.1896,3.6051,602.9357,30.1436,64.1407,65.1034,cca_main.bpmn,
,,,,,,eye-tracker,2864391.72,1,1,0,0,,,0,1,,,608.8375,50.9036,591.3387,3.7793,600.0881,27.3415,64.1455,65.1006,cca_main.bpmn,
,,,,,,eye-tracker,2864400.048,1,1,0,0,,,0,1,,,616.4452,48.4733,593.688,-6.7204,605.0666,20.8765,64.1609,65.1026,cca_main.bpmn,
,,,,,,eye-tracker,2864408.382,1,1,1,1,2.2637,2.4591,0,1,,,616.0976,52.3413,590.8592,-5.2035,603.4784,23.5689,64.1804,65.1053,cca_main.bpmn,
,,,,,,eye-tracker,2864416.716,1,1,0,0,,,0,1,,,613.5594,53.1652,594.239,-8.0493,603.8992,22.558,64.1945,65.0955,cca_main.bpmn,
,,,,,,eye-tracker,2864425.046,1,1,0,0,,,0,1,,,608.9956,50.1905,591.3079,-3.9869,600.1517,23.1018,64.2199,65.0844,cca_main.bpmn,
,,,,,,eye-tracker,2864433.381,1,1,1,1,2.2859,2.4721,0,1,,,613.4606,53.5809,589.7947,-4.1983,601.6277,24.6913,64.2542,65.0665,cca_main.bpmn,
,,,,,,eye-tracker,2864441.711,1,1,0,0,,,0,1,,,621.3096,64.313,586.0864,-4.4335,603.698,29.9398,64.2843,65.0341,cca_main.bpmn,
,,,,,,eye-tracker,2864450.047,1,1,0,0,,,0,1,,,621.3224,64.3381,587.3799,-1.1086,604.3512,31.6148,64.3235,65.0035,cca_main.bpmn,
,,,,,,eye-tracker,2864458.378,1,1,1,1,2.2693,2.4653,0,1,,,610.0183,54.0758,589.3076,-11.7735,599.6629,21.1511,64.3666,64.9692,cca_main.bpmn,
,,,,,,eye-tracker,2864466.71,1,1,0,0,,,0,1,,,612.8393,46.6086,604.1021,3.0048,608.4707,24.8067,64.401,64.9235,cca_main.bpmn,
,,,,,,eye-tracker,2864475.044,1,1,0,0,,,0,1,,,610.2635,43.6149,602.2263,6.6507,606.2449,25.1328,64.4404,64.8839,cca_main.bpmn,
,,,,,,eye-tracker,2864483.373,1,1,1,1,2.253,2.4336,0,1,,,608.9719,41.2347,608.395,14.0717,608.6834,27.6532,64.4808,64.8454,cca_main.bpmn,
,,,,,,eye-tracker,2864491.741,1,1,0,0,,,0,1,,,604.8443,34.7247,604.2122,11.6549,604.5282,23.1898,64.5099,64.7991,cca_main.bpmn,
,,,,,,eye-tracker,2864500.038,1,1,0,0,,,0,1,,,603.6373,43.4787,606.3647,11.7478,605.001,27.6132,64.5439,64.7617,cca_main.bpmn,
,,,,,,eye-tracker,2864508.374,1,1,1,1,2.2645,2.4167,0,1,,,603.7608,41.0104,604.3841,11.0503,604.0724,26.0304,64.5769,64.7296,cca_main.bpmn,
,,,,,,eye-tracker,2864516.702,1,1,0,0,,,0,1,,,608.7777,43.2171,603.1399,6.6187,605.9588,24.9179,64.5965,64.6956,cca_main.bpmn,
,,,,,,eye-tracker,2864525.14,1,1,0,0,,,0,1,,,606.7931,47.265,603.1823,6.5983,604.9877,26.9316,64.6172,64.6747,cca_main.bpmn,
,,,,,,eye-tracker,2864533.478,1,1,1,1,2.2662,2.4671,0,1,,,610.162,46.896,597.0714,18.5866,603.6167,32.7413,64.6359,64.6609,cca_main.bpmn,
,,,,,,eye-tracker,2864541.701,1,1,0,0,,,0,1,,,608.176,41.0959,602.3692,21.8652,605.2726,31.4805,64.6425,64.643,cca_main.bpmn,
,,,,,,eye-tracker,2864550.035,1,1,0,0,,,0,1,,,606.8666,37.5106,607.8389,26.4362,607.3527,31.9734,64.6527,64.6366,cca_main.bpmn,
,,,,,,eye-tracker,2864558.366,1,1,1,1,2.2891,2.4117,0,1,,,602.8122,36.1369,604.9521,24.0205,603.8822,30.0787,64.6637,64.635,cca_main.bpmn,
,,,,,,eye-tracker,2864566.72,1,1,0,0,,,0,1,,,604.0544,40.7569,601.1026,11.8646,602.5785,26.3108,64.664,64.627,cca_main.bpmn,
,,,,,,eye-tracker,2864575.059,1,1,0,0,,,0,1,,,606.4492,42.4952,601.752,11.3229,604.1006,26.9091,64.6671,64.6284,cca_main.bpmn,
,,,,,,eye-tracker,2864583.418,1,1,1,1,2.2695,2.4922,0,1,,,608.3762,41.186,605.9048,6.9278,607.1405,24.0569,64.67,64.6329,cca_main.bpmn,
,,,,,,eye-tracker,2864591.728,1,1,0,0,,,0,1,,,610.772,41.6349,615.7594,25.064,613.2657,33.3494,64.662,64.6289,cca_main.bpmn,
,,,,,,eye-tracker,2864600.037,1,1,0,0,,,0,1,,,625.309,36.5595,625.6542,22.7297,625.4816,29.6446,64.6587,64.6322,cca_main.bpmn,
,,,,,,eye-tracker,2864608.362,1,1,1,1,2.2885,2.4138,0,1,,,644.2366,41.1364,649.0351,23.9883,646.6358,32.5623,64.6569,64.6374,cca_main.bpmn,
,,,,,,eye-tracker,2864616.693,1,1,0,0,,,0,1,,,660.2765,40.0192,661.6696,22.3384,660.9731,31.1788,64.6469,64.6342,cca_main.bpmn,
,,,,,,eye-tracker,2864625.058,1,1,0,0,,,0,1,,,664.0546,43.5314,661.5891,18.8539,662.8219,31.1926,64.6438,64.6388,cca_main.bpmn,
,,,,,,eye-tracker,2864633.356,1,1,1,1,2.3232,2.4565,0,1,,,664.2748,43.6427,654.515,22.0192,659.3949,32.831,64.6432,64.6459,cca_main.bpmn,
,,,,,,eye-tracker,2864641.689,1,1,0,0,,,0,1,,,665.6467,48.394,653.4878,26.8784,659.5673,37.6362,64.6344,64.6444,cca_main.bpmn,
,,,,,,eye-tracker,2864650.022,1,1,0,0,,,0,1,,,667.3809,47.2695,654.9131,25.4024,661.147,36.3359,64.6351,64.649,cca_main.bpmn,
,,,,,,eye-tracker,2864658.385,1,1,1,1,2.3957,2.4573,0,1,,,670.3276,51.8631,658.1707,26.0107,664.2491,38.9369,64.6403,64.6544,cca_main.bpmn,
,,,,,,eye-tracker,2864666.687,1,1,0,0,,,0,1,,,653.5147,39.1544,661.3512,23.4752,657.433,31.3148,64.6421,64.6499,cca_main.bpmn,
,,,,,,eye-tracker,2864675.034,0,0,0,0,,,0,1,,,,,,,,,,,,
,,,,,,eye-tracker,2864683.381,1,1,1,1,2.327,2.4894,0,1,,,655.0467,41.4335,655.8673,24.3847,655.457,32.9091,64.6574,64.6577,cca_main.bpmn,
,,,,,,eye-tracker,2864691.71,1,1,0,0,,,0,1,,,655.89,43.654,654.9965,28.1831,655.4432,35.9186,64.666,64.6537,cca_main.bpmn,
,,,,,,eye-tracker,2864700.041,0,0,0,0,,,0,1,,,,,,,,,,,,
,,,,,,eye-tracker,2864708.372,1,1,1,1,2.3481,2.4143,0,1,,,661.1195,40.0496,664.5568,34.8545,662.8382,37.452,64.6845,64.6674,cca_main.bpmn,
,,,,,,eye-tracker,2864716.683,1,1,0,0,,,0,1,,,661.1195,40.0496,655.8635,31.9292,658.4915,35.9894,64.6952,64.668,cca_main.bpmn,
,,,,,,eye-tracker,2864725.016,1,1,0,0,,,0,1,,,663.6707,54.3045,658.2867,30.7746,660.9787,42.5396,64.7131,64.6735,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864733.364,1,1,1,1,2.3503,2.4211,0,1,,,667.4818,51.9613,670.6385,29.8838,669.0601,40.9225,64.7334,64.6868,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864741.681,1,1,0,0,,,0,1,,,665.0086,51.1524,666.8329,24.6927,665.9207,37.9226,64.7457,64.6902,cca_main.bpmn,
,,,,,,eye-tracker,2864750.012,1,1,0,0,,,0,1,,,657.7401,42.1038,662.491,25.4055,660.1156,33.7546,64.7642,64.7042,cca_main.bpmn,
,,,,,,eye-tracker,2864758.362,1,1,1,1,2.3509,2.4212,0,1,,,667.705,46.9096,650.1549,31.2266,658.9299,39.0681,64.7815,64.7221,cca_main.bpmn,
,,,,,,eye-tracker,2864766.679,1,1,0,0,,,0,1,,,659.0961,46.635,650.2023,31.2204,654.6492,38.9277,64.7888,64.7293,cca_main.bpmn,
,,,,,,eye-tracker,2864775.011,1,1,0,0,,,0,1,,,664.8693,46.3932,656.8407,42.5376,660.855,44.4654,64.7998,64.7423,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864783.362,1,1,1,1,2.3954,2.4535,0,1,,,666.0947,39.3168,655.3978,39.251,660.7462,39.2839,64.809,64.7584,cca_main.bpmn,
,,,,,,eye-tracker,2864791.723,1,1,0,0,,,0,1,,,663.3294,42.0553,659.8293,36.0004,661.5793,39.0279,64.8095,64.7644,cca_main.bpmn,
,,,,,,eye-tracker,2864800.072,1,1,0,0,,,0,1,,,664.7165,45.12,663.9584,31.1051,664.3374,38.1126,64.8173,64.7717,cca_main.bpmn,
,,,,,,eye-tracker,2864808.347,1,1,1,1,2.3413,2.4884,0,1,,,664.3271,47.1392,668.7599,30.4807,666.5435,38.81,64.8296,64.7844,cca_main.bpmn,
,,,,,,eye-tracker,2864816.672,1,1,0,0,,,0,1,,,667.4733,38.2216,668.9024,31.7118,668.1878,34.9667,64.8358,64.7874,cca_main.bpmn,
,,,,,,eye-tracker,2864825.037,1,1,0,0,,,0,1,,,669.0471,38.9467,668.2892,29.4584,668.6682,34.2026,64.8506,64.7915,cca_main.bpmn,
,,,,,,eye-tracker,2864833.335,1,1,1,1,2.4072,2.5036,0,1,,,668.0433,43.0095,662.993,25.8164,665.5181,34.413,64.8705,64.7972,cca_main.bpmn,
,,,,,,eye-tracker,2864841.668,1,1,0,0,,,0,1,,,667.2447,42.426,663.3924,25.6594,665.3186,34.0427,64.8834,64.7906,cca_main.bpmn,
,,,,,,eye-tracker,2864850.034,1,1,0,0,,,0,1,,,666.4918,44.8676,677.3089,28.1378,671.9004,36.5027,64.9047,64.789,cca_main.bpmn,
,,,,,,eye-tracker,2864858.364,1,1,1,1,2.354,2.4845,0,1,,,668.88,43.4771,676.6415,33.5091,672.7608,38.4931,64.9292,64.7897,cca_main.bpmn,
,,,,,,eye-tracker,2864866.698,1,1,0,0,,,0,1,,,677.7134,45.0455,686.4919,29.9914,682.1026,37.5184,64.945,64.7819,cca_main.bpmn,
,,,,,,eye-tracker,2864875.024,1,1,0,0,,,0,1,,,682.8432,46.7084,688.8317,34.3416,685.8374,40.525,64.9677,64.7789,cca_main.bpmn,
,,,,,,eye-tracker,2864883.355,1,1,1,1,2.3862,2.5404,0,1,,,691.0378,45.7971,719.6847,32.7075,705.3612,39.2523,64.9899,64.7787,cca_main.bpmn,
,,,,,,eye-tracker,2864891.684,0,0,0,0,,,0,1,,,,,,,,,,,,
,,,,,,eye-tracker,2864900.013,1,1,0,0,,,0,1,,,693.2362,45.4885,719.7697,32.7189,706.5029,39.1037,65.0023,64.7718,cca_main.bpmn,
,,,,,,eye-tracker,2864908.329,1,1,1,1,2.4507,2.4769,0,1,,,694.8629,43.5228,702.778,32.273,698.8204,37.8979,65.0186,64.7724,cca_main.bpmn,
,,,,,,eye-tracker,2864916.699,1,1,0,0,,,0,1,,,700.0462,43.2207,698.5798,31.0386,699.313,37.1296,65.0227,64.7645,cca_main.bpmn,
,,,,,,eye-tracker,2864925.009,1,1,0,0,,,0,1,,,698.1204,27.2277,707.724,29.7669,702.9222,28.4973,65.0302,64.7642,cca_main.bpmn,
,,,,,,eye-tracker,2864933.327,1,1,1,1,2.3878,2.5503,0,1,,,711.999,48.0903,707.7092,39.5519,709.8541,43.8211,65.038,64.7687,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864941.657,1,1,0,0,,,0,1,,,703.8619,36.8669,706.4845,38.275,705.1732,37.5709,65.0347,64.7647,cca_main.bpmn,
,,,,,,eye-tracker,2864950.008,1,1,0,0,,,0,1,,,704.2693,45.3959,703.3788,30.5352,703.8241,37.9656,65.0348,64.7678,cca_main.bpmn,
,,,,,,eye-tracker,2864958.325,1,1,1,1,2.4345,2.4934,0,1,,,705.2406,44.0289,704.5506,29.9148,704.8956,36.9719,65.0367,64.7778,cca_main.bpmn,
,,,,,,eye-tracker,2864966.655,1,1,0,0,,,0,1,,,704.7153,46.1241,702.3391,32.0582,703.5272,39.0911,65.0276,64.7751,cca_main.bpmn,
,,,,,,eye-tracker,2864975.007,1,1,0,0,,,0,1,,,703.828,45.136,709.6525,39.1126,706.7402,42.1243,65.0216,64.7767,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864983.32,1,1,1,1,2.43,2.5295,0,1,,,704.7517,47.5295,708.7991,38.388,706.7754,42.9588,65.0188,64.7778,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2864991.651,1,1,0,0,,,0,1,,,708.0246,48.9723,705.8695,31.5565,706.947,40.2644,65.0074,64.7658,cca_main.bpmn,
,,,,,,eye-tracker,2865000.002,1,1,0,0,,,0,1,,,713.2312,48.5374,705.9043,31.5535,709.5677,40.0455,65.0027,64.756,cca_main.bpmn,
,,,,,,eye-tracker,2865008.332,1,1,1,1,2.4247,2.493,0,1,,,708.8618,43.8246,703.4443,29.641,706.153,36.7328,65.002,64.7464,cca_main.bpmn,
,,,,,,eye-tracker,2865016.702,1,1,0,0,,,0,1,,,704.4236,40.963,701.7209,40.2169,703.0722,40.59,64.9932,64.7248,cca_main.bpmn,title-for-questionID_1
,,,,,,eye-tracker,2865024.979,1,1,0,0,,,0,1,,,709.5387,44.3166,710.662,33.2707,710.1003,38.7936,64.9906,64.7064,cca_main.bpmn,
,,,,,,eye-tracker,2865033.312,1,1,1,1,2.4467,2.556,0,1,,,709.7824,43.1033,712.6313,35.4356,711.2068,39.2694,64.9912,64.6888,cca_main.bpmn,
,,,,,,eye-tracker,2865041.644,1,1,0,0,,,0,1,,,699.5663,42.8712,716.566,29.3992,708.0662,36.1352,64.9844,64.6615,cca_main.bpmn,
